ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label,direction,tense,overall_polarity,event_polarity,action_polarity
713,I realized that my life belongs to me.  Fuck the bullshit.,0.0,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.153846153846,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,disgust,self,past,negative,negative,na
714,"The second reason I was pissed was because not only was my friend is dying from this disease and has had it the entire time that we have been friends, but to my knowledge has not taken the appropriate care of himself that a person with HIV should be taking.",0.0192307692308,0.0192307692308,0.0384615384615,0.0384615384615,0.0576923076923,0.0,0.0769230769231,0.0,0.0,0.0192307692308,0.0,0.0576923076923,0.0,0.0576923076923,0.0961538461538,0.0,0.0,0.0,0.134615384615,0.0,0.0,0.0,0.0192307692308,0.0192307692308,0.0192307692308,0.0769230769231,0.0576923076923,0.0,0.0192307692308,0.0192307692308,0.0192307692308,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.115384615385,0.0192307692308,0.0,0.0,0.0,0.0,0.0,anger,other,past,positive,neut,neut
715,I wonder what changed his mind about that?,0.111111111111,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,past,positive,neut,neut
716,"But I think about it alot, and I wonder exactly when did he decide to die?",0.0555555555556,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0555555555556,0.222222222222,0.0555555555556,0.0,0.0,0.0,0.111111111111,0.0555555555556,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,positive,neut,na
717,im going to be trashed.,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,past,negative,neut,negative
718,even tho i have work on monday which is my bday cause shop rite sucks my dick.,0.0555555555556,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.388888888889,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,disgust,self,present,negative,negative,na
719,im usually always so pumped for my bday.,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,past,neut,neut,neut
720,it just sucks when everything youve known for years just disappears.,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.25,0.0,0.166666666667,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,present,negative,neut,neut
721,i miss myrtle beach.,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
722,i cried on the way home from myrtle.,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,past,negative,na,negative
723,im hearbroken &lt;/3.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,na,neut,na,na
724,im just annoyed.,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,na,negative,na,na
725,since everyone i wanted to get an apt with is now moving 29857938475 miles away all b/c of a freaking deadline.,0.0,0.0454545454545,0.0,0.0454545454545,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.0454545454545,0.136363636364,0.0,0.0,0.0,0.227272727273,0.0,0.0,0.0,0.0,0.0454545454545,0.0454545454545,0.0,0.0909090909091,0.0,0.0454545454545,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,fear,self,present,negative,neut,negative
726,Hahaha!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,neut,na,na
727,"Well, I'm surprised that I actually found it.",0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.0,0.272727272727,0.181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,past,neut,neut,neut
728,Hahaha!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,neut,na,na
729,I so missed all the cool people I met at SHS!,0.0833333333333,0.0833333333333,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.166666666667,0.0833333333333,0.0,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,past,positive,positive,neut
730,"One of my most surprising observations about this whole ritual thing is how much easier it was to establish new rituals when I was on location, as opposed to being at home.",0.0294117647059,0.0294117647059,0.0294117647059,0.0294117647059,0.0588235294118,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.147058823529,0.0,0.0294117647059,0.0294117647059,0.0,0.0,0.0,0.0882352941176,0.0,0.0,0.0,0.0294117647059,0.0294117647059,0.0588235294118,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0294117647059,0.0588235294118,0.0,0.0,0.0,0.0,0.0294117647059,0.0,0.147058823529,0.0,0.0,0.0294117647059,0.0294117647059,0.0,0.0,surprise,other,past,positive,neut,negative
731,But I do know the perils of a life devoid of ritual.,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,fear,self,present,negative,negative,neut
732,"but alas, they aren't (yet).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,neut,neut,na
733,"but when I started thinking about things I do regularly that I enjoy, that's definitely one of them.",0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.0,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.047619047619,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.047619047619,0.0,0.190476190476,0.0952380952381,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.0,0.0,0.0,0.047619047619,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,neut
734,* A ritual I absolutely adore is going to the outdoor screenings at the Hollywood Forever Cemetery during the summer.,0.047619047619,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0952380952381,0.0,0.047619047619,0.190476190476,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.047619047619,0.047619047619,0.047619047619,0.047619047619,0.0,0.047619047619,0.142857142857,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,na,neut
735,"* When I'm NOT working, I have been known to take myself to brunch on the weekends: just me and whatever novel I'm currently enjoying.",0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.133333333333,0.0333333333333,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0333333333333,0.0333333333333,0.0666666666667,0.166666666667,0.0666666666667,0.0333333333333,0.0333333333333,0.0,0.0666666666667,0.0333333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,positive
736,This is not good.,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,na,positive,na,na
737,"* I'm happy to taste any new flavor of ice cream (I love to try new flavors!), but when it comes to ordering, it's always Mint Chip.",0.0571428571429,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0571428571429,0.0,0.0857142857143,0.0,0.0571428571429,0.0285714285714,0.0,0.0,0.0,0.114285714286,0.0285714285714,0.0285714285714,0.0,0.0571428571429,0.0571428571429,0.0857142857143,0.114285714286,0.0285714285714,0.0,0.0285714285714,0.0571428571429,0.0571428571429,0.0285714285714,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,na
738,* My fear of insomnia keeps me from going to bed when I'm really tired.,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.117647058824,0.0588235294118,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,neut,na
739,"""The image of cartoonist after cartoonist sitting at folding tables selling comic books is truly a pathetic one.",0.0,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,present,negative,neut,na
740,It can be ego-crushing when no one comes to buy anything.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0833333333333,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,sadness,other,present,neut,neut,negative
741,"- Bart Beaty, whom I had the pleasure of meeting at the show, from his Conversational Eurocomics column on what SPX could learn from some European conventions",0.0344827586207,0.0,0.0344827586207,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172414,0.0689655172414,0.0,0.103448275862,0.0,0.0,0.0,0.172413793103,0.0,0.0,0.0,0.0689655172414,0.0,0.0,0.0344827586207,0.0,0.0344827586207,0.0344827586207,0.0689655172414,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172413793103,0.0344827586207,0.0344827586207,0.0,0.0,0.0,0.0,joy,self,past,positive,positive,neut
742,"I really enjoyed myself at SPX, that delightsome Bethesda megamall of rare and exclusive purchases and the men and women who brought the wares about.",0.037037037037,0.0,0.0,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.037037037037,0.0,0.0740740740741,0.0,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.037037037037,0.037037037037,0.0,0.0740740740741,0.037037037037,0.0,0.148148148148,0.0740740740741,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.148148148148,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,neut
743,"I met an awful lot of fine creators, but I hated taking up much of their table time; heaven knows by the afternoon there's a swarm of people waiting to trudge through the byways between tables, and one thousand distractions to attend to.",0.0416666666667,0.0416666666667,0.0208333333333,0.0416666666667,0.0416666666667,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.0625,0.0,0.0208333333333,0.0833333333333,0.0,0.0208333333333,0.0,0.104166666667,0.0,0.0,0.0,0.0416666666667,0.0208333333333,0.0625,0.0416666666667,0.0208333333333,0.0208333333333,0.125,0.0,0.0416666666667,0.0,0.0416666666667,0.0,0.0,0.0,0.0208333333333,0.0208333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,disgust,self,present,positive,neut,neut
744,"I love walking around for things to buy, and traveling less than two hours to arrive at the comics spread of my dreams won't raise too many personal hackles, let me tell you.",0.027027027027,0.0,0.027027027027,0.0540540540541,0.0,0.0,0.0,0.0,0.0,0.027027027027,0.0,0.0540540540541,0.0,0.0,0.027027027027,0.0,0.027027027027,0.0,0.027027027027,0.0,0.0,0.0,0.0540540540541,0.027027027027,0.0540540540541,0.0810810810811,0.0540540540541,0.0,0.135135135135,0.0,0.135135135135,0.0,0.027027027027,0.0,0.0,0.0,0.027027027027,0.0,0.108108108108,0.027027027027,0.0,0.0,0.027027027027,0.0,0.0,joy,self,present,positive,neut,neut
745,"I'm also really glad I had Chris with me, since he knew a lot of faces that I didn't; he made a fine guide, though one of us would occasionally wander away from the other in the vein of the old NES version of Who Framed Roger Rabbit?, though I'm unsure as to which one of us was Bob Hoskins.",0.0289855072464,0.0144927536232,0.0,0.0,0.0724637681159,0.0,0.0,0.0,0.0,0.0289855072464,0.0144927536232,0.0724637681159,0.0,0.0144927536232,0.0724637681159,0.0,0.0,0.0,0.0579710144928,0.0,0.0,0.0,0.0434782608696,0.0289855072464,0.0144927536232,0.130434782609,0.0724637681159,0.0144927536232,0.0,0.115942028986,0.0144927536232,0.0,0.0,0.0,0.0,0.0,0.0289855072464,0.0,0.188405797101,0.0144927536232,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,neut
746,"The Chippendale talk was different, a highly entertaining, digression-prone ramble by the artist through his history and procedure, moderated by Dan Nadel and with extra bonus contributions from Brian Ralph, who was seated in the back of the room.",0.0681818181818,0.0,0.0227272727273,0.0,0.0454545454545,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0909090909091,0.0227272727273,0.0,0.113636363636,0.0,0.0,0.0,0.181818181818,0.0,0.0,0.0,0.0909090909091,0.0227272727273,0.0,0.0,0.0227272727273,0.0,0.0227272727273,0.113636363636,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.159090909091,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,past,positive,positive,neut
747,"Awakening Comics #1-2 by Steve Peters &amp; friends (I reviewed his The Origin of Sparky a few weeks ago; having walked away from the table, and indeed the entire convention, I suddenly realized that I'd forgotten to actually tell Steve Peters who I was - another triumph of intellect!)",0.0169491525424,0.0,0.0169491525424,0.0338983050847,0.0508474576271,0.0,0.0169491525424,0.0,0.0,0.0,0.0,0.0508474576271,0.0169491525424,0.0,0.0847457627119,0.0169491525424,0.0,0.0,0.0847457627119,0.0169491525424,0.0169491525424,0.0,0.0338983050847,0.0169491525424,0.0169491525424,0.0677966101695,0.0847457627119,0.0508474576271,0.0508474576271,0.101694915254,0.0338983050847,0.0,0.0338983050847,0.0,0.0,0.0,0.0,0.0,0.0847457627119,0.0169491525424,0.0,0.0,0.0,0.0,0.0,surprise,self,past,positive,positive,neut
748,So it was a nice trip.,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
749,"A lot of good things to have, and good hands to shake.",0.142857142857,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,na,na
750,"Some of my girlfriends have found it a little strange; I think it's one of the reasons they break up with me in the end, as if they need anymore reasons.",0.0,0.0571428571429,0.0285714285714,0.0,0.0,0.0,0.0285714285714,0.0,0.0,0.114285714286,0.0,0.0571428571429,0.0,0.0285714285714,0.114285714286,0.0,0.0285714285714,0.0,0.0285714285714,0.0,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.171428571429,0.0285714285714,0.0285714285714,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0,0.171428571429,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,negative,negative,neut
751,"But it was a good read, and if I did have a dream where I had sex with my mother, well, now I'd know what it means.",0.0625,0.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.09375,0.03125,0.0,0.15625,0.03125,0.0,0.0,0.0,0.0625,0.03125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0.0,0.03125,joy,self,present,positive,neut,neut
752,"I weigh about 180 lbs, I'm about 5', 10"", I don't have anything that seems to be wrong with me. I have these weird scars on my neck.",0.0,0.0810810810811,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.027027027027,0.108108108108,0.027027027027,0.0540540540541,0.0,0.027027027027,0.027027027027,0.0,0.0,0.0,0.0810810810811,0.0,0.0,0.0,0.0810810810811,0.0540540540541,0.027027027027,0.135135135135,0.027027027027,0.0,0.0540540540541,0.0,0.0540540540541,0.0,0.0,0.0,0.0,0.0,0.0810810810811,0.0,0.108108108108,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,negative,neut,neut
753,"I remember every second, every horrific moment leaning over a toilet and puking.",0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,fear,self,present,positive,positive,positive
754,"I, on the other hand, have nothing to go home to.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.214285714286,0.0,0.0,0.0,0.142857142857,0.0714285714286,0.142857142857,0.0714285714286,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,neut,neut,neut
755,I suppose the cold should annoy me. But it doesn't. I begin to take off my shoes.,0.0,0.0952380952381,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.047619047619,0.047619047619,0.0,0.047619047619,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.142857142857,0.047619047619,0.190476190476,0.047619047619,0.0,0.047619047619,0.0,0.0952380952381,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,disgust,self,present,negative,neut,negative
756,People stare as I dangle my feet into the lake in October.,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.153846153846,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,neut,neut,neut
757,What a suck-ass day this turned out to be.,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,past,neut,neut,na
758,Work was fucked up.,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,past,negative,positive,na
759,Like Alice in Wonderland on a bad acid trip fucked up.,0.0,0.166666666667,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,past,negative,negative,negative
760,"Mind you, I've been treated like the asshole of the house for the past couple of weeks, and I didn't even do anything at all to deserve it.",0.030303030303,0.0,0.0,0.0,0.030303030303,0.0,0.0606060606061,0.0,0.0,0.030303030303,0.0,0.030303030303,0.0,0.0,0.121212121212,0.0,0.0,0.0,0.121212121212,0.0,0.0,0.0,0.0606060606061,0.030303030303,0.030303030303,0.121212121212,0.0606060606061,0.0,0.030303030303,0.030303030303,0.0606060606061,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.151515151515,0.0,0.0,0.0,0.0,0.0,0.0,anger,self,present,positive,neut,neut
761,"And then one of them played a song that made me think of my mom, and suddenly, I'm so depressed that all I want to do is go curl up in a ball and die.",0.0,0.0512820512821,0.025641025641,0.0,0.0512820512821,0.0,0.0,0.0,0.0,0.0512820512821,0.025641025641,0.0512820512821,0.0,0.025641025641,0.0769230769231,0.0,0.0,0.0,0.102564102564,0.0,0.0,0.0,0.0512820512821,0.025641025641,0.025641025641,0.102564102564,0.102564102564,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.025641025641,0.0,0.102564102564,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
762,And now the MAIN instigator in the house has come home.,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,past,negative,negative,neut
