ID,text,pos,neg,PRP$,VBG,VBD,VB,POS,'',VBP,WDT,JJ,WP,VBZ,DT,RP,NN,FW,",",.,TO,PRP,RB,-LRB-,:,NNS,NNP,``,WRB,CC,PDT,RBS,RBR,VBN,EX,IN,WP$,AUX,CD,MD,NNPS,AUXG,-RRB-,JJS,JJR,UH,label,direction,tense,overall_polarity,event_polarity,action_polarity
593,"Then he would cry, but what nobody knows nobody cares for; so he would cry till he was tired, and then fall asleep; and while we are asleep we can feel neither hunger nor thirst.",0.0,0.125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.075,0.025,0.05,0.025,0.0,0.1,0.0,0.05,0.025,0.0,0.125,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,6,self,present,negative,neut,negative
594,"Her beautiful, noble child had been a dear angel, and possessed the kindest heart; he had loved her so much, and she had loved him in return; they had kissed and loved each other, and the boy had been her joy, her second life.",0.134615384615,0.0,0.0576923076923,0.0,0.0192307692308,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.115384615385,0.0,0.0961538461538,0.0192307692308,0.0,0.0961538461538,0.0576923076923,0.0,0.0384615384615,0.0,0.0192307692308,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0,0.0192307692308,0.0,0.134615384615,0.0,0.0,0.0,0.0,0.0,0.0192307692308,0.0,0.0,4,other,past,positive,neut,positive
595,"Anne Lisbeth went forth from the castle into the public road, feeling mournful and sad; he whom she had nursed day and night, and even now carried about in her dreams, had been cold and strange, and had not a word or thought respecting her.",0.0196078431373,0.078431372549,0.0196078431373,0.0392156862745,0.078431372549,0.0,0.0,0.0,0.0,0.0,0.0980392156863,0.0196078431373,0.0,0.0588235294118,0.0,0.0980392156863,0.0,0.078431372549,0.0196078431373,0.0,0.0588235294118,0.078431372549,0.0,0.0196078431373,0.0196078431373,0.0392156862745,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.078431372549,0.0,0.078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,negative,neut,negative
596,"She felt very low-spirited, because her count-child had shown no inclination to speak to her who loved him so well, and who had travelled so far to see him.",0.0625,0.0,0.03125,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.03125,0.0625,0.0,0.03125,0.0,0.0625,0.0,0.0625,0.03125,0.09375,0.125,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0625,0.0,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,positive,positive,positive
597,"Only tangled grass, and yet she was frightened at it.",0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0833333333333,0.0,0.166666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,past,negative,neut,na
598,"As these thoughts passed through her mind, fear gave speed to her feet, so that she walked faster and faster.",0.0869565217391,0.0434782608696,0.0869565217391,0.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.130434782609,0.0,0.0869565217391,0.0434782608696,0.0434782608696,0.0434782608696,0.0,0.0,0.0,0.0869565217391,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0434782608696,0.0,0.173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391,0.0,3,other,past,positive,neut,neut
599,"Fear came upon her as if a cold, clammy hand had been laid upon her heart, so that she almost fainted.",0.0,0.0833333333333,0.0416666666667,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0416666666667,0.0,0.125,0.0,0.0833333333333,0.0416666666667,0.0,0.0833333333333,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.25,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,na,negative,na,negative
600,"It was the first hour of her awakening, full of anguish and horror.",0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0666666666667,0.0,0.266666666667,0.0,0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,na,negative,na,na
601,Superstition made her alternately shudder with cold or burn with the heat of fever.,0.0,0.2,0.0,0.0,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,past,negative,neut,neut
602,"""A grave! dig me a grave!"" still sounded in her ears; she was fearful that the cock might crow, and the first red streak appear in the east, before she had finished her work; and then she would be lost.",0.0204081632653,0.0408163265306,0.0408163265306,0.0,0.0,0.0408163265306,0.0,0.0204081632653,0.0,0.0,0.0816326530612,0.0,0.0,0.102040816327,0.0,0.122448979592,0.0,0.0408163265306,0.0612244897959,0.0,0.0816326530612,0.0408163265306,0.0,0.0408163265306,0.0204081632653,0.0,0.0204081632653,0.0,0.0408163265306,0.0,0.0,0.0,0.0612244897959,0.0,0.0816326530612,0.0,0.0612244897959,0.0,0.0408163265306,0.0,0.0,0.0,0.0,0.0,0.0,3,other,present,negative,neut,neut
603,"""Now I am in the house of God,"" she said, ""and in that house we are happy.""",0.0416666666667,0.0,0.0,0.0,0.0416666666667,0.0,0.0,0.0833333333333,0.0,0.0,0.0416666666667,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0,0.0833333333333,0.0416666666667,0.0,0.125,0.0416666666667,0.0,0.0,0.0,0.0416666666667,0.0833333333333,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,self,na,positive,na,neut
604,"""A difference!"" cried the sunbeam, as he kissed the blooming apple-branch, and then kissed the yellow dandelion out in the fields.",0.037037037037,0.037037037037,0.0,0.037037037037,0.111111111111,0.0,0.0,0.037037037037,0.0,0.0,0.037037037037,0.0,0.0,0.185185185185,0.037037037037,0.148148148148,0.0,0.0740740740741,0.0740740740741,0.0,0.037037037037,0.037037037037,0.0,0.0,0.037037037037,0.0,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,other,past,positive,neut,positive
605,"There came presently across the fields a whole group of children, the youngest of whom was so small that it had to be carried by the others; and when he was seated on the grass, among the yellow flowers, he laughed aloud with joy, kicked out his little legs, rolled about, plucked the yellow flowers, and kissed them in childlike innocence.",0.0142857142857,0.0,0.0142857142857,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0857142857143,0.0142857142857,0.0,0.1,0.0142857142857,0.0571428571429,0.0,0.1,0.0142857142857,0.0142857142857,0.0571428571429,0.0571428571429,0.0,0.0142857142857,0.0857142857143,0.0,0.0,0.0142857142857,0.0285714285714,0.0,0.0,0.0,0.0428571428571,0.0142857142857,0.128571428571,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0142857142857,0.0,0.0,4,other,present,positive,neut,neut
606,"Mr. Alfred again spoke of Italy, and of the glorious colors in Italian scenery; the purple hills, the deep blue of the Mediterranean, the azure of southern skies, whose brightness and glory could only be surpassed in the north by the deep-blue eyes of a maiden; and he said this with a peculiar intonation; but she who should have understood his meaning looked quite unconscious of it, which also was charming.",0.05,0.0125,0.0125,0.0,0.0375,0.0,0.0,0.0,0.0,0.0125,0.125,0.0125,0.0,0.125,0.0,0.0875,0.0,0.0625,0.0125,0.0,0.0375,0.05,0.0,0.0375,0.0625,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.025,0.0,0.125,0.0125,0.0375,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,positive
607,"The young man felt the truth of the proverb, ""Still waters run deep:"" and his heart had sunk into their depths.",0.0,0.0384615384615,0.0769230769231,0.0,0.0384615384615,0.0,0.0,0.0384615384615,0.0384615384615,0.0,0.0384615384615,0.0,0.0,0.115384615385,0.0,0.153846153846,0.0,0.0384615384615,0.0384615384615,0.0,0.0,0.0769230769231,0.0,0.0384615384615,0.0769230769231,0.0,0.0384615384615,0.0,0.0384615384615,0.0,0.0,0.0,0.0384615384615,0.0,0.0769230769231,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,negative,neut,neut
608,"""Good heavens!"" she exclaimed.",0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,other,present,positive,positive,neut
609,"He placed a pencil sketch on the table; and mamma, who had been over-powered with the appearance of the colored plates, threw a glance at the pale drawing and cried in astonishment, ""What, did you see it throw up white fire?""",0.0204081632653,0.0408163265306,0.0,0.0,0.0612244897959,0.0408163265306,0.0,0.0204081632653,0.0,0.0,0.0408163265306,0.0408163265306,0.0,0.122448979592,0.0204081632653,0.183673469388,0.0,0.0816326530612,0.0204081632653,0.0,0.0612244897959,0.0,0.0,0.0204081632653,0.0204081632653,0.0,0.0204081632653,0.0,0.0408163265306,0.0,0.0,0.0,0.0408163265306,0.0,0.102040816327,0.0,0.0612244897959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,other,present,negative,neut,neut
610,"The betrothed pair were very happy, and the mother was happy too.",0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714286,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,na
611,"""There is no real pleasure in travelling,"" said mamma; ""to tell the truth, it's very wearisome; I beg pardon for saying so.",0.0625,0.0625,0.0,0.03125,0.03125,0.03125,0.0,0.0625,0.03125,0.0,0.0625,0.0,0.0,0.0625,0.0,0.15625,0.0,0.0625,0.03125,0.03125,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,self,present,positive,negative,negative
612,"I was soon very tired of it, although I had my children with me; and, besides, it's very expensive work travelling, very expensive.",0.0333333333333,0.1,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0333333333333,0.0,0.166666666667,0.166666666667,0.0,0.0333333333333,0.0333333333333,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,self,past,negative,neut,neut
613,"And all those galleries one is expected to see, and the quantity of things you are obliged to run after!",0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0454545454545,0.0,0.0454545454545,0.0454545454545,0.0909090909091,0.0454545454545,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0909090909091,0.0454545454545,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0909090909091,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,na,neut,na,na
614,"It must be done, for very shame; you are sure to be asked when you come back if you have seen everything, and will most likely be told that you've omitted to see what was best worth seeing of all.",0.0444444444444,0.0444444444444,0.0,0.0222222222222,0.0,0.0222222222222,0.0,0.0,0.0222222222222,0.0,0.0666666666667,0.0222222222222,0.0,0.0222222222222,0.0222222222222,0.0444444444444,0.0,0.0444444444444,0.0222222222222,0.0444444444444,0.111111111111,0.0444444444444,0.0,0.0222222222222,0.0,0.0,0.0,0.0222222222222,0.0222222222222,0.0,0.0222222222222,0.0,0.0888888888889,0.0,0.0888888888889,0.0,0.177777777778,0.0,0.0444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2,other,past,positive,neut,neut
615,"I got tired at last of those endless Madonnas; I began to think I was turning into a Madonna myself.""",0.0,0.0416666666667,0.0,0.0416666666667,0.0833333333333,0.0416666666667,0.0,0.0416666666667,0.0,0.0,0.125,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0416666666667,0.0416666666667,0.166666666667,0.0,0.0,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,self,na,negative,na,negative
616,"""Yes, indeed,"" she replied, ""no such a thing as a respectable meat soup- their cookery is miserable stuff.""",0.037037037037,0.037037037037,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0740740740741,0.0,0.0,0.0740740740741,0.0,0.0,0.0740740740741,0.0,0.185185185185,0.0,0.111111111111,0.037037037037,0.0,0.037037037037,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0740740740741,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740740740741,2,other,na,positive,na,neut
617,"Alfred wept, and mamma wept, and they both wore mourning.",0.0,0.230769230769,0.0,0.0769230769231,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.153846153846,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,na,negative,na,negative
618,"She had also to experience another grief in seeing Alfred marry again, marry Sophy, who was nothing at all to look at.",0.0,0.04,0.0,0.04,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.08,0.0,0.08,0.04,0.08,0.04,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,negative,negative,negative
619,"""He's gone to the very extreme,"" said mamma-in-law; ""he has gone from the most beautiful to the ugliest, and he has forgotten his first wife.",0.0294117647059,0.0294117647059,0.0294117647059,0.0,0.0294117647059,0.0,0.0,0.0588235294118,0.0,0.0,0.0882352941176,0.0,0.0,0.0882352941176,0.0,0.117647058824,0.0,0.0588235294118,0.0294117647059,0.0588235294118,0.0882352941176,0.0,0.0,0.0294117647059,0.0,0.0,0.0588235294118,0.0,0.0294117647059,0.0,0.0294117647059,0.0,0.0882352941176,0.0,0.0294117647059,0.0,0.0882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,past,positive,positive,positive
620,"""'Pygmalion loved his Galatea,' was in the song they sung at my first wedding,"" said Alfred; ""I once fell in love with a beautiful statue, which awoke to life in my arms; but the kindred soul, which is a gift from heaven, the angel who can feel and sympathize with and elevate us, I have not found and won till now.",0.0921052631579,0.0131578947368,0.0394736842105,0.0,0.0526315789474,0.0131578947368,0.0,0.0526315789474,0.0263157894737,0.0263157894737,0.0394736842105,0.0131578947368,0.0,0.0657894736842,0.0,0.118421052632,0.0,0.0789473684211,0.0131578947368,0.0131578947368,0.0526315789474,0.0394736842105,0.0,0.0263157894737,0.0131578947368,0.0394736842105,0.0263157894737,0.0,0.0526315789474,0.0,0.0,0.0,0.0394736842105,0.0,0.105263157895,0.0,0.0394736842105,0.0,0.0131578947368,0.0,0.0,0.0,0.0,0.0,0.0,4,self,present,positive,neut,neut
621,"""Understand!",0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,other,na,neut,na,na
622,"""How beautiful this world is!"" said the caterpillar.",0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.166666666667,0.0,0.0833333333333,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,neut
623,"""The sun is so warm, I quite enjoy it.",0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0,0.153846153846,0.153846153846,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,self,present,positive,neut,positive
624,"""Wonderful weather this,"" cried one of them, ""and so refreshing.",0.0588235294118,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.117647058824,0.0,0.0,0.117647058824,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.117647058824,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,positive,positive
625,"What happiness for a mother!""",0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,na
626,"How charming this is for a mother, is it not Mr. Beetle?"" for she knew the stranger by his horny coat.",0.0384615384615,0.0384615384615,0.0384615384615,0.0,0.0384615384615,0.0,0.0,0.0384615384615,0.0,0.0,0.0769230769231,0.0,0.0,0.115384615385,0.0,0.115384615385,0.0,0.0384615384615,0.0769230769231,0.0,0.0769230769231,0.0384615384615,0.0,0.0,0.0,0.0769230769231,0.0384615384615,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.115384615385,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,negative,negative
627,"""Certainly,"" said the beetle, ""I shall be most happy; I have been exposed to the rain, and have had to lie upon linen, and cleanliness is a thing that greatly exhausts me; I have also pains in one of my wings from standing in the draught under a piece of broken crockery.",0.031746031746,0.0634920634921,0.015873015873,0.015873015873,0.015873015873,0.015873015873,0.0,0.031746031746,0.0,0.015873015873,0.015873015873,0.0,0.015873015873,0.0793650793651,0.0,0.126984126984,0.0,0.0634920634921,0.015873015873,0.031746031746,0.0634920634921,0.047619047619,0.0,0.031746031746,0.031746031746,0.0,0.031746031746,0.0,0.031746031746,0.0,0.015873015873,0.0,0.031746031746,0.0,0.111111111111,0.0,0.111111111111,0.015873015873,0.015873015873,0.0,0.0,0.0,0.0,0.0,0.0,4,self,present,negative,neut,neut
628,"The mother gave them her blessing, and all the other beetles cried ""hurrah.""",0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.117647058824,0.0,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.117647058824,0.0,0.117647058824,0.0,0.0588235294118,0.0588235294118,0.0,0.0588235294118,0.0,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,4,other,past,positive,neut,positive
629,"""Fie on the villain that forsook her!""",0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,present,negative,neut,negative
630,"""What a wonderful quantity of plants,"" cried the beetle; ""how good they will taste when they are decayed!",0.08,0.08,0.0,0.0,0.04,0.04,0.0,0.08,0.0,0.0,0.08,0.04,0.0,0.08,0.0,0.08,0.0,0.04,0.04,0.0,0.08,0.0,0.0,0.04,0.04,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,positive,neut
631,"""You speak without knowing the facts,"" replied the beetle; ""don't you see that I am a prisoner?""",0.0,0.04,0.0,0.04,0.04,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.12,0.0,0.08,0.0,0.04,0.04,0.0,0.12,0.04,0.0,0.04,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,self,present,negative,neut,neut
632,This vexes me more than anything.,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,self,na,negative,na,negative
633,"""Oh, what a splendour!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,4,other,na,neut,na,neut
634,"And they ran towards each other and took one another's hand, in the great cathedral of nature and poesy, and above them sounded the invisible holy bell; happy spirits surrounded them, singing hallelujahs and rejoicing.",0.0975609756098,0.0243902439024,0.0,0.0487804878049,0.0731707317073,0.0,0.0,0.0,0.0,0.0,0.121951219512,0.0,0.0,0.0975609756098,0.0,0.0975609756098,0.0,0.0731707317073,0.0243902439024,0.0,0.0731707317073,0.0,0.0,0.0243902439024,0.0487804878049,0.0243902439024,0.0,0.0,0.121951219512,0.0,0.0,0.0,0.0243902439024,0.0,0.0975609756098,0.0,0.0243902439024,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,neut,positive
635,Let her be expelled from the congregation and the Church.,0.0,0.0909090909091,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,na,negative,na,na
636,"""Thou child of perdition, I will yet carry out my purpose!"" cried the Bishop of Borglum.",0.0,0.047619047619,0.047619047619,0.0,0.047619047619,0.047619047619,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.047619047619,0.190476190476,0.0,0.047619047619,0.0952380952381,0.0,0.047619047619,0.047619047619,0.0,0.0,0.0,0.0952380952381,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,2,self,present,negative,neut,neut
637,"He seized her hand, he embraced her, and the mother wept.",0.0,0.0714285714286,0.0714285714286,0.0,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.142857142857,0.0,0.142857142857,0.0714285714286,0.0,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,negative,neut,neut
638,"""Safe return, and a wedding this day next year,"" he cried; and when the glasses were empty he took the bottle, raised it on high, and said, ""Thou hast been present here on the happiest day of my life; thou shalt never be used by others!""",0.0172413793103,0.0172413793103,0.0172413793103,0.0,0.0689655172414,0.0,0.0,0.0344827586207,0.0,0.0,0.0689655172414,0.0,0.0,0.0862068965517,0.0,0.189655172414,0.0,0.0862068965517,0.0172413793103,0.0,0.051724137931,0.0344827586207,0.0,0.0344827586207,0.0344827586207,0.0172413793103,0.0344827586207,0.0172413793103,0.051724137931,0.0,0.0,0.0,0.0172413793103,0.0,0.0689655172414,0.0,0.051724137931,0.0,0.0,0.0,0.0,0.0,0.0172413793103,0.0,0.0,4,other,present,positive,neut,negative
639,"Those were happy days, and the bottle would sing when rubbed with a cork, and it was called a great lark,"" ""Peter Jensen's lark.""",0.0606060606061,0.0,0.0,0.0,0.030303030303,0.030303030303,0.030303030303,0.0606060606061,0.0,0.0,0.0606060606061,0.0,0.0,0.121212121212,0.0,0.121212121212,0.0,0.0909090909091,0.030303030303,0.0,0.030303030303,0.0,0.0,0.0,0.030303030303,0.0606060606061,0.0606060606061,0.030303030303,0.0606060606061,0.0,0.0,0.0,0.030303030303,0.0,0.030303030303,0.0,0.0606060606061,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,positive,positive
640,"For very joy, it felt ready to jump out of people's hands, and scarcely noticed that its cork had been drawn, and its contents emptied out, till it found itself carried to a cellar, to be left there and forgotten.",0.0425531914894,0.0212765957447,0.0425531914894,0.0,0.063829787234,0.0212765957447,0.0212765957447,0.0,0.0,0.0,0.0425531914894,0.0,0.0,0.0212765957447,0.0212765957447,0.063829787234,0.0,0.106382978723,0.0212765957447,0.063829787234,0.063829787234,0.063829787234,0.0,0.0,0.063829787234,0.0,0.0,0.0,0.063829787234,0.0,0.0,0.0,0.106382978723,0.0,0.0851063829787,0.0,0.063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,positive
